HospitalID,HospitalName,State,City,Type,Beds,ICU_Beds,Ventilators,DoctorID,DoctorName,Specialization,ExperienceYears
H076,Hospital_76,Delhi,Mumbai,Government,615,99,29,D1877,Dr_Name_1877,Pulmonologist,13
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D0537,Dr_Name_537,Neurologist,11
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D0667,Dr_Name_667,Neurologist,24
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D0851,Dr_Name_851,Pulmonologist,8
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D1140,Dr_Name_1140,General Physician,10
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D1242,Dr_Name_1242,Oncologist,14
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D1323,Dr_Name_1323,Pulmonologist,21
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D1393,Dr_Name_1393,Oncologist,7
H077,Hospital_77,Maharashtra,Hyderabad,Private,1139,145,72,D1650,Dr_Name_1650,Pediatrician,14
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D0198,Dr_Name_198,Gastroenterologist,16
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D0241,Dr_Name_241,Pediatrician,2
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D0985,Dr_Name_985,Oncologist,10
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D1052,Dr_Name_1052,Pediatrician,29
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D1225,Dr_Name_1225,Orthopedic Surgeon,17
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D1322,Dr_Name_1322,Oncologist,22
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D1516,Dr_Name_1516,Oncologist,4
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D1695,Dr_Name_1695,Neurologist,15
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D1726,Dr_Name_1726,Cardiologist,21
H078,Hospital_78,Maharashtra,Chennai,Government,891,195,142,D1908,Dr_Name_1908,Pulmonologist,22
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D0436,Dr_Name_436,Orthopedic Surgeon,26
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D0690,Dr_Name_690,Pulmonologist,6
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D0721,Dr_Name_721,Neurologist,22
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D0781,Dr_Name_781,Cardiologist,23
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D0962,Dr_Name_962,Orthopedic Surgeon,28
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D1505,Dr_Name_1505,Pediatrician,12
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D1580,Dr_Name_1580,Orthopedic Surgeon,23
H079,Hospital_79,Gujarat,Hyderabad,Private,435,69,71,D1637,Dr_Name_1637,Orthopedic Surgeon,5
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D0409,Dr_Name_409,Cardiologist,1
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D0631,Dr_Name_631,Cardiologist,21
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D0838,Dr_Name_838,Oncologist,2
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1020,Dr_Name_1020,Gastroenterologist,13
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1087,Dr_Name_1087,Pulmonologist,22
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1211,Dr_Name_1211,Neurologist,6
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1467,Dr_Name_1467,Orthopedic Surgeon,26
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1491,Dr_Name_1491,Pediatrician,15
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1548,Dr_Name_1548,Cardiologist,7
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1857,Dr_Name_1857,Cardiologist,11
H080,Hospital_80,Maharashtra,New Delhi,Government,357,187,113,D1977,Dr_Name_1977,Gastroenterologist,29
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D0169,Dr_Name_169,Pulmonologist,25
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D0287,Dr_Name_287,General Physician,5
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D0373,Dr_Name_373,Pediatrician,18
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D0413,Dr_Name_413,Pediatrician,8
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D0614,Dr_Name_614,Gastroenterologist,18
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D0745,Dr_Name_745,Orthopedic Surgeon,11
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D1683,Dr_Name_1683,Cardiologist,17
H081,Hospital_81,Gujarat,Mumbai,Government,596,37,115,D1925,Dr_Name_1925,Oncologist,9
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D0265,Dr_Name_265,General Physician,22
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D0444,Dr_Name_444,Neurologist,7
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D0570,Dr_Name_570,Cardiologist,27
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D0664,Dr_Name_664,Cardiologist,15
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D0818,Dr_Name_818,Orthopedic Surgeon,1
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D0920,Dr_Name_920,General Physician,12
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D1150,Dr_Name_1150,Orthopedic Surgeon,15
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D1460,Dr_Name_1460,Orthopedic Surgeon,21
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D1590,Dr_Name_1590,Pediatrician,20
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D1606,Dr_Name_1606,Gastroenterologist,22
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D1865,Dr_Name_1865,Orthopedic Surgeon,2
H082,Hospital_82,Maharashtra,Mumbai,Government,995,110,115,D1988,Dr_Name_1988,Cardiologist,23
H083,Hospital_83,Kerala,Chennai,Private,259,50,38,D0410,Dr_Name_410,Gastroenterologist,19
H083,Hospital_83,Kerala,Chennai,Private,259,50,38,D1153,Dr_Name_1153,General Physician,3
H083,Hospital_83,Kerala,Chennai,Private,259,50,38,D1539,Dr_Name_1539,Gastroenterologist,8
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0170,Dr_Name_170,Orthopedic Surgeon,9
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0500,Dr_Name_500,General Physician,8
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0741,Dr_Name_741,Pulmonologist,4
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0753,Dr_Name_753,Neurologist,19
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0802,Dr_Name_802,Pulmonologist,1
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0884,Dr_Name_884,Gastroenterologist,14
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0889,Dr_Name_889,Neurologist,23
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D0997,Dr_Name_997,Pediatrician,21
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D1081,Dr_Name_1081,General Physician,18
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D1262,Dr_Name_1262,Pediatrician,9
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D1423,Dr_Name_1423,General Physician,10
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D1962,Dr_Name_1962,Oncologist,18
H084,Hospital_84,Uttar Pradesh,Ahmedabad,Government,951,164,115,D1987,Dr_Name_1987,General Physician,3
H085,Hospital_85,Gujarat,New Delhi,Private,789,154,12,D0257,Dr_Name_257,Pediatrician,18
H085,Hospital_85,Gujarat,New Delhi,Private,789,154,12,D0312,Dr_Name_312,Orthopedic Surgeon,29
H085,Hospital_85,Gujarat,New Delhi,Private,789,154,12,D1092,Dr_Name_1092,General Physician,13
H085,Hospital_85,Gujarat,New Delhi,Private,789,154,12,D1184,Dr_Name_1184,Oncologist,23
H085,Hospital_85,Gujarat,New Delhi,Private,789,154,12,D1330,Dr_Name_1330,Pediatrician,26
H085,Hospital_85,Gujarat,New Delhi,Private,789,154,12,D1437,Dr_Name_1437,Gastroenterologist,17
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D0039,Dr_Name_39,Cardiologist,26
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D0175,Dr_Name_175,Neurologist,8
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D0284,Dr_Name_284,Pediatrician,21
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D0326,Dr_Name_326,Oncologist,10
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D0433,Dr_Name_433,Gastroenterologist,29
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D0840,Dr_Name_840,Cardiologist,22
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D1099,Dr_Name_1099,Gastroenterologist,13
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D1377,Dr_Name_1377,Gastroenterologist,13
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D1453,Dr_Name_1453,Neurologist,29
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D1574,Dr_Name_1574,Oncologist,26
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D1754,Dr_Name_1754,Gastroenterologist,20
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D1815,Dr_Name_1815,Gastroenterologist,13
H086,Hospital_86,Karnataka,Bangalore,Government,479,170,117,D1970,Dr_Name_1970,Gastroenterologist,6
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D0219,Dr_Name_219,Neurologist,8
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D0323,Dr_Name_323,Oncologist,14
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D0903,Dr_Name_903,Neurologist,2
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D0981,Dr_Name_981,Orthopedic Surgeon,12
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D1202,Dr_Name_1202,Orthopedic Surgeon,21
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D1640,Dr_Name_1640,General Physician,23
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D1647,Dr_Name_1647,Orthopedic Surgeon,15
H087,Hospital_87,Tamil Nadu,Hyderabad,Private,1056,166,87,D1652,Dr_Name_1652,Pulmonologist,25
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D0158,Dr_Name_158,Orthopedic Surgeon,4
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D0240,Dr_Name_240,General Physician,21
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D0521,Dr_Name_521,Pulmonologist,29
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D0534,Dr_Name_534,Oncologist,27
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D0680,Dr_Name_680,Cardiologist,8
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D0810,Dr_Name_810,Oncologist,17
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D0831,Dr_Name_831,Cardiologist,26
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D1157,Dr_Name_1157,Pulmonologist,9
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D1641,Dr_Name_1641,General Physician,25
H088,Hospital_88,Telangana,Kochi,Government,790,150,46,D1768,Dr_Name_1768,Pediatrician,2
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D0418,Dr_Name_418,Neurologist,18
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D0578,Dr_Name_578,Neurologist,17
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D0642,Dr_Name_642,Cardiologist,15
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1002,Dr_Name_1002,Pulmonologist,12
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1115,Dr_Name_1115,Neurologist,16
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1136,Dr_Name_1136,Pediatrician,20
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1160,Dr_Name_1160,Pulmonologist,1
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1245,Dr_Name_1245,Neurologist,27
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1301,Dr_Name_1301,General Physician,23
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1532,Dr_Name_1532,Pediatrician,13
H089,Hospital_89,Maharashtra,Hyderabad,Private,1391,55,105,D1756,Dr_Name_1756,Orthopedic Surgeon,13
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D0082,Dr_Name_82,Gastroenterologist,3
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D0115,Dr_Name_115,Gastroenterologist,16
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D0139,Dr_Name_139,Neurologist,14
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D0606,Dr_Name_606,Gastroenterologist,10
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D0859,Dr_Name_859,Orthopedic Surgeon,11
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D1127,Dr_Name_1127,Pulmonologist,13
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D1244,Dr_Name_1244,Neurologist,24
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D1816,Dr_Name_1816,Gastroenterologist,10
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D1913,Dr_Name_1913,Neurologist,20
H090,Hospital_90,Delhi,Noida,Private,1291,44,10,D1944,Dr_Name_1944,Neurologist,2
H091,Hospital_91,Uttar Pradesh,Hyderabad,Government,1166,143,30,D0145,Dr_Name_145,General Physician,10
H091,Hospital_91,Uttar Pradesh,Hyderabad,Government,1166,143,30,D0627,Dr_Name_627,Pulmonologist,29
H091,Hospital_91,Uttar Pradesh,Hyderabad,Government,1166,143,30,D1292,Dr_Name_1292,Gastroenterologist,15
H091,Hospital_91,Uttar Pradesh,Hyderabad,Government,1166,143,30,D1476,Dr_Name_1476,Cardiologist,20
H091,Hospital_91,Uttar Pradesh,Hyderabad,Government,1166,143,30,D1706,Dr_Name_1706,Oncologist,26
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D0101,Dr_Name_101,General Physician,28
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D0235,Dr_Name_235,Neurologist,5
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D0633,Dr_Name_633,General Physician,14
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D0748,Dr_Name_748,Gastroenterologist,29
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D0841,Dr_Name_841,Oncologist,26
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D0882,Dr_Name_882,General Physician,15
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D1412,Dr_Name_1412,Neurologist,25
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D1513,Dr_Name_1513,Neurologist,18
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D1571,Dr_Name_1571,Pulmonologist,5
H092,Hospital_92,Maharashtra,Bangalore,Private,384,91,68,D1758,Dr_Name_1758,Oncologist,21
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D0224,Dr_Name_224,Cardiologist,9
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D0468,Dr_Name_468,Gastroenterologist,24
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D0545,Dr_Name_545,Cardiologist,28
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D0619,Dr_Name_619,Pediatrician,18
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D0778,Dr_Name_778,Cardiologist,29
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D0787,Dr_Name_787,Gastroenterologist,21
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D0933,Dr_Name_933,General Physician,17
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D1021,Dr_Name_1021,Pulmonologist,17
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D1169,Dr_Name_1169,Cardiologist,1
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D1523,Dr_Name_1523,Cardiologist,15
H093,Hospital_93,Delhi,Hyderabad,Private,496,124,63,D1934,Dr_Name_1934,Cardiologist,7
H094,Hospital_94,Tamil Nadu,New Delhi,Government,111,56,113,D0940,Dr_Name_940,Pediatrician,22
H094,Hospital_94,Tamil Nadu,New Delhi,Government,111,56,113,D1024,Dr_Name_1024,Orthopedic Surgeon,6
H094,Hospital_94,Tamil Nadu,New Delhi,Government,111,56,113,D1246,Dr_Name_1246,General Physician,28
H094,Hospital_94,Tamil Nadu,New Delhi,Government,111,56,113,D1675,Dr_Name_1675,Oncologist,12
H094,Hospital_94,Tamil Nadu,New Delhi,Government,111,56,113,D1887,Dr_Name_1887,Oncologist,16
H094,Hospital_94,Tamil Nadu,New Delhi,Government,111,56,113,D1922,Dr_Name_1922,General Physician,2
H095,Hospital_95,Tamil Nadu,New Delhi,Private,1425,162,125,D0065,Dr_Name_65,Oncologist,22
H095,Hospital_95,Tamil Nadu,New Delhi,Private,1425,162,125,D0820,Dr_Name_820,General Physician,27
H095,Hospital_95,Tamil Nadu,New Delhi,Private,1425,162,125,D1248,Dr_Name_1248,Pulmonologist,10
H095,Hospital_95,Tamil Nadu,New Delhi,Private,1425,162,125,D1487,Dr_Name_1487,Gastroenterologist,13
H095,Hospital_95,Tamil Nadu,New Delhi,Private,1425,162,125,D1712,Dr_Name_1712,Orthopedic Surgeon,7
H095,Hospital_95,Tamil Nadu,New Delhi,Private,1425,162,125,D1766,Dr_Name_1766,Cardiologist,6
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D0239,Dr_Name_239,Cardiologist,27
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D0485,Dr_Name_485,General Physician,19
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D0695,Dr_Name_695,Orthopedic Surgeon,11
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D0925,Dr_Name_925,Pediatrician,14
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D0956,Dr_Name_956,Pediatrician,8
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D1096,Dr_Name_1096,Gastroenterologist,8
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D1512,Dr_Name_1512,Pediatrician,11
H096,Hospital_96,Tamil Nadu,Mumbai,Private,1376,19,37,D1676,Dr_Name_1676,Pulmonologist,25
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D0004,Dr_Name_4,Orthopedic Surgeon,19
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D0034,Dr_Name_34,Pulmonologist,29
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D0045,Dr_Name_45,Gastroenterologist,26
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D0234,Dr_Name_234,Oncologist,22
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D0634,Dr_Name_634,Pulmonologist,13
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D0846,Dr_Name_846,Neurologist,11
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D0936,Dr_Name_936,Orthopedic Surgeon,13
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D1349,Dr_Name_1349,Pulmonologist,4
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D1354,Dr_Name_1354,General Physician,3
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D1550,Dr_Name_1550,Neurologist,12
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D1626,Dr_Name_1626,Cardiologist,1
H097,Hospital_97,Delhi,Chennai,Private,598,65,25,D1774,Dr_Name_1774,Orthopedic Surgeon,4
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0306,Dr_Name_306,Cardiologist,27
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0332,Dr_Name_332,General Physician,21
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0363,Dr_Name_363,Neurologist,23
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0394,Dr_Name_394,General Physician,7
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0457,Dr_Name_457,General Physician,15
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0583,Dr_Name_583,Orthopedic Surgeon,26
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0625,Dr_Name_625,General Physician,6
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0677,Dr_Name_677,Pediatrician,8
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D0960,Dr_Name_960,Neurologist,12
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D1143,Dr_Name_1143,Orthopedic Surgeon,23
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D1384,Dr_Name_1384,General Physician,2
H098,Hospital_98,Maharashtra,Ahmedabad,Government,853,39,74,D1803,Dr_Name_1803,Gastroenterologist,18
H099,Hospital_99,Tamil Nadu,Kochi,Private,134,118,116,D0283,Dr_Name_283,Gastroenterologist,6
H099,Hospital_99,Tamil Nadu,Kochi,Private,134,118,116,D0563,Dr_Name_563,Gastroenterologist,20
H099,Hospital_99,Tamil Nadu,Kochi,Private,134,118,116,D0729,Dr_Name_729,Neurologist,15
H099,Hospital_99,Tamil Nadu,Kochi,Private,134,118,116,D0977,Dr_Name_977,Cardiologist,25
H099,Hospital_99,Tamil Nadu,Kochi,Private,134,118,116,D1176,Dr_Name_1176,Pediatrician,11
H099,Hospital_99,Tamil Nadu,Kochi,Private,134,118,116,D1541,Dr_Name_1541,Neurologist,15
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D0093,Dr_Name_93,Gastroenterologist,9
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D0314,Dr_Name_314,Orthopedic Surgeon,20
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D0645,Dr_Name_645,Neurologist,23
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D0665,Dr_Name_665,Orthopedic Surgeon,5
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D0911,Dr_Name_911,Pediatrician,15
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D0980,Dr_Name_980,Neurologist,19
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D1298,Dr_Name_1298,General Physician,26
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D1882,Dr_Name_1882,Oncologist,27
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D1942,Dr_Name_1942,Gastroenterologist,22
H100,Hospital_100,Kerala,Noida,Government,826,14,8,D1952,Dr_Name_1952,General Physician,28
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D0113,Dr_Name_113,Oncologist,22
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D0397,Dr_Name_397,General Physician,22
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D0582,Dr_Name_582,Cardiologist,21
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D0751,Dr_Name_751,Orthopedic Surgeon,20
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D1455,Dr_Name_1455,Oncologist,22
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D1556,Dr_Name_1556,Pulmonologist,16
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D1648,Dr_Name_1648,Neurologist,25
H101,Hospital_101,Gujarat,Hyderabad,Private,948,128,98,D1830,Dr_Name_1830,Neurologist,27
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D0393,Dr_Name_393,Cardiologist,14
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D0826,Dr_Name_826,Oncologist,20
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D1097,Dr_Name_1097,Orthopedic Surgeon,18
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D1145,Dr_Name_1145,Pediatrician,1
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D1147,Dr_Name_1147,General Physician,20
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D1174,Dr_Name_1174,Gastroenterologist,11
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D1343,Dr_Name_1343,General Physician,17
H102,Hospital_102,Delhi,Hyderabad,Private,189,42,79,D1382,Dr_Name_1382,Pulmonologist,27
